tc_id,gamma,n_steps,max_track_error_km,mean_track_error_km,min_mslp_hpa,max_10m_wind,mean_delta_min_mslp_hpa,mean_delta_max_10m_wind,max_delta_max_10m_wind,min_delta_min_mslp_hpa
1,-1.0,20,215.26588530042886,53.64698013220344,988.5567016601562,19.975744247436523,4.98958740234375,-2.3916441440582275,-0.30815696716308594,0.33349609375
1,-0.5,20,107.55049473007489,30.30942899215187,988.3065795898438,20.580509185791016,2.60650634765625,-1.1927064895629882,-0.1541004180908203,0.0833740234375
1,-0.2,20,77.85698389229393,10.47971401342852,988.2232055664062,21.01124382019043,1.2017181396484375,-0.5239869117736816,-0.09262657165527344,0.0
1,0.0,20,0.0,0.0,987.4039306640625,21.500537872314453,0.0,0.0,0.0,0.0
1,0.2,20,51.90468236857941,13.601274292781548,986.3381958007812,21.839414596557617,-1.3984466552734376,0.5597971439361572,1.3542289733886719,-2.512939453125
1,0.5,20,77.85698389229393,23.894122864508137,984.0744018554688,22.26399040222168,-3.065087890625,1.1275803089141845,2.6333141326904297,-5.04119873046875
1,1.0,20,208.22831086415792,54.624753417311965,980.4005737304688,23.390283584594727,-6.3714599609375,2.2680673122406008,5.2637176513671875,-11.3056640625
