feature_kind,feature,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,PC189,PC190,PC191,PC192,PC193,PC194,PC195,PC196,PC197,PC198,PC199,PC200,PC201,PC202,PC203,PC204,PC205,PC206,PC207,PC208,PC209,PC210,PC211,PC212,PC213,PC214,PC215,PC216,PC217,PC218,PC219,PC220,PC221,PC222,PC223,PC224,PC225,PC226,PC227,PC228,PC229,PC230,PC231,PC232,PC233,PC234,PC235,PC236,PC237,PC238,PC239,PC240,PC241,PC242,PC243,PC244,PC245,PC246,PC247,PC248,PC249,PC250,PC251,PC252,PC253,PC254,PC255,PC256,PC257,PC258,PC259,PC260,PC261,PC262,PC263,PC264,PC265,PC266,PC267,PC268,PC269,PC270,PC271,PC272,PC273,PC274,PC275,PC276,PC277,PC278,PC279,PC280,PC281,PC282,PC283,PC284,PC285,PC286,PC287,PC288,PC289,PC290,PC291,PC292,PC293,PC294,PC295,PC296,PC297,PC298,PC299,PC300,PC301,PC302,PC303,PC304,PC305,PC306,PC307,PC308,PC309,PC310,PC311,PC312,PC313,PC314,PC315,PC316,PC317,PC318,PC319,PC320,PC321,PC322,PC323,PC324,PC325,PC326,PC327,PC328,PC329,PC330,PC331,PC332,PC333,PC334,PC335,PC336,PC337,PC338,PC339,PC340,PC341,PC342,PC343,PC344,PC345,PC346,PC347,PC348,PC349,PC350,PC351,PC352,PC353,PC354,PC355,PC356,PC357,PC358,PC359,PC360,PC361,PC362,PC363,PC364,PC365,PC366,PC367,PC368,PC369,PC370,PC371,PC372,PC373,PC374,PC375,PC376,PC377,PC378,PC379,PC380,PC381,PC382,PC383,PC384,PC385,PC386,PC387,PC388,PC389,PC390,PC391,PC392,PC393,PC394,PC395,PC396,PC397,PC398,PC399,PC400,PC401,PC402,PC403,PC404,PC405,PC406,PC407,PC408,PC409,PC410,PC411,PC412,PC413,PC414,PC415,PC416,PC417,PC418,PC419,PC420,PC421,PC422,PC423,PC424,PC425,PC426,PC427,PC428,PC429,PC430,PC431,PC432,PC433,PC434,PC435,PC436,PC437,PC438,PC439,PC440,PC441,PC442,PC443,PC444,PC445,PC446,PC447,PC448,PC449,PC450,PC451,PC452,PC453,PC454,PC455,PC456,PC457,PC458,PC459,PC460,PC461,PC462,PC463,PC464,PC465,PC466,PC467,PC468,PC469,PC470,PC471,PC472,PC473,PC474,PC475,PC476,PC477,PC478,PC479,PC480,PC481,PC482,PC483,PC484,PC485,PC486,PC487,PC488,PC489,PC490,PC491,PC492,PC493,PC494,PC495,PC496,PC497,PC498,PC499,PC500,PC501,PC502,PC503,PC504,PC505,PC506,PC507,PC508,PC509,PC510,PC511,PC512
context,context__latitude,-0.12184915454385627,-0.0855946873317652,0.24688520849941564,0.4255264743176487,0.4490858803307596,0.020283939541637926,0.29297484884165953,0.030795386388348722,0.011933959858706657,-0.1023441368758436,0.12696566019779812,-0.05903293996202766,0.00257397416876639,-0.06480183266193938,-0.03325279148911235,-0.023178517433541358,0.08492539873301666,-0.0718105486369019,-0.019382360082279844,0.017475865776813312,-0.08506150173530518,0.06117617658526606,-0.10771408905713423,-0.010668870515903274,0.11775870912825133,0.16825418540707585,-0.026492134280312073,-0.02514446601766609,0.07604026505968577,-0.08784990528000836,-0.022596286767038523,0.08234936606068162,-0.026193892028657517,-0.07984816060347033,-0.1139159841540039,-0.02967432189432637,-0.0482267042824138,-0.0018386583600712848,-0.05059678358459535,-0.0037516072493161997,-0.13934852781429513,-0.014419191273106752,0.02055414813622781,0.04892432001440198,-0.002904432201279614,-0.011102756696988597,-0.06979014001336305,0.021700755698411445,0.01681532839101446,-0.013770229139081635,-0.05218411847628222,0.03226101631722905,-0.04082846549220352,0.02224389597885331,-0.040400684428643724,-0.023111437178865955,-0.004330526267355253,0.02538402852984297,-0.031423099789147015,0.020989802707285465,0.0356582529516281,-0.03698602001131815,0.012747240549203164,0.01437507008345435,-0.001801406124399238,-0.02486053821823112,0.010436114194230512,-0.011639437076721298,0.06351713220489148,-0.013229150011786317,0.007431405698341206,0.04604416661963006,-0.02488939523023023,0.0052018408249537304,-0.01262946234359285,0.005409462220401027,-0.05462447430786542,-0.007891074633621578,0.02217668368936555,0.04337467847147629,0.011768422364059365,0.002676237609374608,0.04445818809560171,0.0034624569388086563,0.05547137061283938,0.016988694898159247,-0.02966011832906079,0.03353919733110948,-0.007922925796006293,0.029016225445118074,0.006210849367299644,-0.02813231804928012,0.005481199133060164,-0.047613901932271045,0.02063882030498344,0.018062590037369014,0.010982062404966308,-0.006946742752576806,0.0069349581593647685,-0.02031649420322533,-0.029452045663009994,0.077398777932507,-0.014756254553260094,-0.03212471915199569,0.01946519348390163,0.008296749839175936,-0.018888074952756264,0.08112642010887944,-0.026618874446411842,0.028499285724190387,0.010336131194568639,-0.06175588396275383,0.03589355014426024,0.0389084899353615,-0.05433476163916833,-0.02651511657447873,-0.015128605504003594,0.020073408684213537,-0.017312095682757038,0.006962283792532711,0.018607478929594173,-0.005897577553560375,-0.02197673308028971,0.02420255324901551,0.01941679812367024,-0.05698133376678076,-0.015409038588980056,0.004286082603368599,-0.022861419710200108,-0.01881108377772541,-0.007281920697434841,0.02028649921931504,-0.02339863111368953,-0.007021694727171999,0.0062097358445251626,0.013345667989876313,0.016505279177898093,0.020810975871322208,-0.010140794133003934,-0.0064647127386654865,0.017282398621300887,0.00209334842109506,0.022255031607603868,0.005384066784187235,0.02782375499057885,-0.01269055824422933,0.017277248349042245,0.014434790000795674,-0.004534596960323289,-0.014699412889016994,-0.0350972538682232,-0.013637689795340248,0.009719909612594472,0.016761847053922467,-0.03695978845852963,0.014129671466857615,0.03311103210192567,-0.012644966216786251,0.036109859828215726,0.016414136798279147,0.007390091930060159,-0.04791759547471906,-0.00935184251004802,-0.009369928104620995,0.003885120670565921,-0.0009364378875947062,-0.03447097220057242,-0.04624924721360646,-0.022941131061076776,-0.0058779448600227956,0.005240448330279723,0.001239902255055331,-0.025548439446686326,-0.00403186510831271,-0.018651715077829964,-0.01722505715724294,0.034527379788584674,0.0019815657101605383,-0.018036638080684873,0.0220808132340078,0.015257166876543174,0.028907205925426203,0.015028119645461052,-0.014263130353371433,0.030067642855994205,0.014109088888642388,-0.007963533416262176,0.014650378726224418,0.008521659378715012,-0.008503533358193847,0.00455311698436042,0.020564659085384317,0.013672075413278249,-0.009505502293907727,-0.012207913795999288,0.003413757991132711,0.005403564873883817,0.002781438257156165,0.002171097873718961,0.00012525414663131846,-0.017088165493508264,-0.0386091486546789,-0.025271127454247477,0.014254503267954039,-0.008074095655601137,-0.0006623627818654532,-0.0017712624807546303,-0.017809135642843962,0.033954943472237355,-0.006139622539335328,0.022316947663097622,0.007107555790840849,-0.019052561425149005,-0.003684206966114003,0.02304323482461695,-5.985108985980079e-05,-0.02096861507408728,-0.01744785709822453,0.0035315656264430285,0.009247038372235717,-0.033707698194358975,-0.0012438207237096277,-0.013741663379843429,0.002734165466978941,0.0048660887011762344,0.007843996863040388,0.010851832648426991,-0.003208787173477982,0.0032671537631667248,-0.011942505502040856,0.02333495084372492,0.002128112356929299,-0.003799632728478502,0.0057730988032215,0.002047246993860854,-0.030991117993725687,0.015066576591585251,0.008884800548024374,-0.04235619440351911,0.003120416137022425,0.01567907025011946,0.009264996697272062,0.006361015821801124,0.0006461876436608297,-0.0008746483339800974,0.0006652150753399215,0.0009288149105569283,-0.0516943648068884,-0.021590843802105266,-0.01027890860457957,-0.002081351019477067,-0.007557058680021074,0.04079187876463718,0.018478398020978913,-0.015037230442234964,-0.0044108705677187035,-0.0012515924710545755,-0.010788389904850105,-0.004191741269792391,-0.012779808017199436,0.005001189604014688,-0.00047214795495897417,-0.013533521544485339,-0.00642957576772877,0.025886525232002286,0.005663509656546895,0.010267646332240355,0.012321078388994943,0.0019331277624416666,-0.008407932790235887,0.034277179145424344,0.009655507178561453,-0.006234757115448183,0.0008939883213349523,-0.007676797851479282,-0.008804348300517417,0.011656715606006042,0.01474795990850696,0.006081344885067593,0.0019404992898803387,-0.016867884394464506,0.01467682154533917,-0.002075940511094713,-0.005002678932835817,-0.018711331546204087,0.0049465171529751726,-0.02923194378634582,-0.0020226605449609972,0.0075147682436854666,-0.009160278666910566,0.002914262757105196,0.016983126385224884,0.016355882884157763,0.01251146158608719,-0.005750247109341772,0.023260065466987084,-5.4859047002750865e-05,-0.0009156721088619866,0.01631115810921111,0.004243986693442605,-0.02771663009545604,-0.03111739350948165,0.004104812799055245,-0.0038491421131063505,0.0017283174822810617,0.008891415905460168,0.002684497687204271,0.020788699704083174,0.006245937169710739,-0.024636466946690232,0.03156118692848269,0.011671246512042727,0.006052089220588687,-0.00913347014620024,0.012169203841443708,0.01048714527176721,0.0019811449094237926,-0.015033458979758565,0.003780734228525691,0.004108763314440751,-0.02386347171475119,-0.009726636417173569,0.006694994668960001,0.00783685971005407,0.005609987623672441,0.00752634050640544,-0.022233654381228575,-0.006589113844873,-0.024789372057603284,-0.008720960652587508,0.025858318906121298,0.014110072541200662,0.0009822058990691584,0.0013475478140809276,0.028447707861764888,-0.0009578124491370519,-0.0005129669685035889,-0.011439831018873643,0.009114483573148254,-0.0068449821329116,-0.00012730841367865787,0.0045608634964432165,0.013797225731188108,-0.011360459417472183,0.012852996291627332,0.006368464451021172,0.012005441980275176,-0.011509225035029037,-0.01682024949192661,-0.002347074952409903,0.02338497671416275,0.00930958735882013,-0.02305679630371808,0.016585675109063447,0.0045677444702293905,-0.0052760938533351785,0.020208427953599145,0.009740355323233146,0.003231273106665832,0.015636998819561394,0.01607104793105968,-0.01635366015396833,-0.002516083034853955,0.012462148741377715,0.016461193286044378,0.011819668553711747,-0.013182666120444065,-0.022822722877066236,0.024736599963261132,-0.002257719360008485,-0.014392904471882163,-0.0021376210177135578,0.013965128739239191,0.0012730611352771515,-0.015396603320758406,-0.006294940020478776,-0.006397930773914987,0.020084065829816856,0.023709153619384065,0.004245323954270398,0.009254862255504774,-0.00332457823677545,0.0002148201052369579,-0.0008987624568032777,0.0006778478207057081,-0.018735367170577732,-0.0009474371152628363,0.01730739226995189,0.016275915698467206,-0.02238780187395766,0.007564411322789221,-0.007107411064402435,-0.02194237126335794,0.005965032317283682,-0.003223214992712492,-0.012767308819697447,-0.00581674318017466,-0.006653666982750299,0.007312351503746327,0.011310195768506563,0.01870743053324661,0.00015511496005539324,0.012521370838302308,-0.0027810274395108775,0.021263616516455575,0.011955521002123787,0.0022625741963590244,-0.026874476913671286,-0.007727075608313358,-0.004875705533617125,-0.014321376892806775,0.011180798157861674,0.004746026025044252,0.004536485329384464,0.010798518309472746,0.010608819476838565,-0.006274797647358337,-0.004467307964236846,-0.011251059568474027,0.009215154958999985,0.014975853804874956,0.021561333219465354,-0.010065349896387535,-0.01088152166319848,-0.008892690794269551,-0.006047575272994451,-0.026022783473209594,-0.004021514675727939,0.0003893449935190684,-0.004570607422775683,0.004128629139368164,0.003502279514987362,-0.008425317053554237,0.020647832502983143,-0.006972403449385559,0.0015255102091282443,-0.004257299872360903,-0.0020493323681932503,-0.003737607419215939,0.006444002177668769,-0.003044575161155622,0.00991110940647515,-0.00914392147608729,0.00807647360328054,-0.0020739380787557194,-0.024966988619321666,-0.012523393773573864,0.003981084568383949,0.010098666827384018,-0.0022655867304197043,-0.0038807630606134346,-0.014568125032336286,-0.012319858592951514,-0.009192229612198132,0.0073823357926675074,-0.010975664324668118,-0.008609672812829377,-0.003454905165406491,0.036808607536606835,-0.010005801005593517,0.00592374524998768,0.008873070619260742,0.0008535201041755027,-0.008028096646918087,-0.006407037743667503,-0.003570480753775602,0.019938364167777,-0.0006371313577619421,0.00444544532305115,0.013065128077643493,-0.006703228159389322,-0.006603376246919621,0.011447378641735253,0.007702153480363472,-0.001970979736610976,-0.006775731483547902,-0.006773958773115179,0.008952839011446462,0.005139504919403947,-0.008028395203499348,0.02661587584543594,-0.00913624393233552,-3.128189845895332e-05,0.0042313287292102975,-0.008168157983940483,0.0058295611339911875,0.0024617005516234312,0.008229066747562627,-0.01009639503012786,-0.010149467929617455,-0.00392665205526164,0.004003004343894156,-0.030859940829331765,-0.00998620812567752,0.015014912224159483,-0.004208638678566387,-0.031337583267919196,-0.00471950622380337,-0.024096013844606003,0.005001793107371803,0.00729599728010386,-0.004294334522908174,-0.0006919771765815682,-0.012559671155236669,0.0007656053114858534,-0.004973078830814994,0.006990903375749133,-0.0040574763008893585,-0.015757016216027212,0.026028132653163956,0.02882234856812343,0.007903740605595837
context,context__latitude_sin,-0.13492071179537746,-0.10114218990993641,0.26304450128545365,0.4252315347400913,0.4578980424305484,0.032368311779274184,0.30492139883031805,0.02711385925852359,0.006002058467675933,-0.09657767261649218,0.1353429943091862,-0.04067184164277421,0.0005655496977529919,-0.07383823769557488,-0.014555989692518348,-0.026198182707887718,0.09041268872926271,-0.07406606288659427,-0.027744584778296454,0.03424745513958515,-0.08238933394414925,0.06528523696831136,-0.11585732148282725,-0.0036217130064908195,0.1172882621872651,0.16700669845633145,-0.016341248631720838,-0.024094547599419,0.07625392266998039,-0.08327377303206882,-0.022446714111008195,0.07782733381420096,-0.02220367105594022,-0.0804967095343845,-0.11734518851958486,-0.026868936278206818,-0.041525143294162147,0.0016622458903424108,-0.054203921355825135,-0.008670424679461356,-0.1403771466984308,-0.007124237631841776,0.02859480952205942,0.04395258560871354,-0.011165688580262645,-0.010460402543351816,-0.06450285173623785,0.024671974443703105,0.004654478328754053,-0.008391198991856101,-0.05139231054645467,0.027951938203300757,-0.04206394646149911,0.027693613752996775,-0.032746878569293605,-0.02554813299656089,-0.0027119354621948422,0.02907327205464877,-0.01923094921826328,0.015047616825428285,0.028590321337392713,-0.027646966081498515,0.015755786204532038,0.016007274220744355,0.008958631901575777,-0.03189186244185995,0.003745572312066782,-0.009821164460866501,0.05202595915955609,-0.016041285705483348,-0.0020111767377746182,0.03976034165732596,-0.023975334445935387,0.000462654618643465,-0.007130079008676339,0.003392994187100233,-0.048451817300577474,-0.006843596174034412,0.01916209196138467,0.04370418033126492,0.014062982050245596,-0.0018607059169022202,0.03717056286843284,0.002065925470025614,0.05188336050083054,0.022844464921693987,-0.029268614084351538,0.034244557960546665,-0.0044362090048327574,0.03026202151918863,0.005362176412442732,-0.03248429537672677,0.00199353378892484,-0.04504925980825562,0.02148017794503075,0.015088386197438861,0.009067594640304861,-0.0033844056132940133,0.01029428339356081,-0.020261678919031807,-0.024018018794913835,0.0781801480300001,-0.013059809765748127,-0.03144857855997546,0.015233982219121457,0.009173801368425716,-0.022046455875526092,0.06921920369779272,-0.021338217086533082,0.029742103072889853,0.008918817672150093,-0.0570736433226647,0.021550872020091826,0.03465772129758557,-0.047556198098900604,-0.02542136205562657,-0.016527036985229955,0.01814894007561069,-0.013981109139635073,0.009078420531364383,0.017291043843403443,-0.003460202770755456,-0.020610257574773336,0.02344039065497012,0.021338501567004942,-0.05404288495371236,-0.01693838880182744,-0.001052904622183884,-0.02580001162268276,-0.010830704887231108,-0.0018431309491659103,0.014207401475514676,-0.014561460958439363,-0.004342286001416893,0.009749328849801597,0.008225489442609212,0.016919656062378767,0.018100785236020045,-0.006743151211637489,-0.007876585631131024,0.014196499898198576,0.0010660392545771716,0.018923302082899007,0.0020364479837784374,0.022739992261276973,-0.018409788862972242,0.022044076792966195,0.013674642125619309,-0.0003600727741759858,-0.013698195259316174,-0.03706153369201353,-0.014599323978515119,0.011754806723436588,0.015420226556364512,-0.0347743073254871,0.018967959868231972,0.028148112353527717,-0.014811920408903851,0.029266033076076132,0.017734519202016675,0.005636301585363719,-0.04683716143193009,-0.012462136306265761,-0.0015771925292407184,0.003814109207452028,-0.001410472028691225,-0.03134438268258821,-0.037121686239135226,-0.019967441256743716,-0.00770574224653566,0.003439765736802498,-0.003068778723774609,-0.01979589141987354,-0.002802533854418669,-0.017735376223714953,-0.013075647897899024,0.03368317233339444,0.0035044518745897925,-0.017159372155800844,0.01702072343909399,0.012773834718329036,0.03010519100517728,0.014290616242144135,-0.00974749921637563,0.031056674570971443,0.01634203939974552,-0.008277425226898996,0.019304257939906543,0.005435178061607435,-0.00899048591567378,0.006905769667382099,0.017129884354084326,0.016264086866224135,-0.008913036522566082,-0.010431461338309253,0.004724292458568426,0.010040628777557608,0.0029065729097572193,0.0017869276908426515,-0.0031434400305154985,-0.014282860076645832,-0.03362907146399754,-0.02717643145780952,0.011898833381269814,-0.011401912541837393,-0.001293890890983716,-0.002777676618602513,-0.018056387858195046,0.03172175655737153,-0.0046533242146659685,0.022021625374261833,0.007513612866780631,-0.01735025355440676,-0.007836269005815388,0.021236078507585885,0.001033686926976459,-0.017407862719047148,-0.016384881106692173,0.007173497865196336,0.007115574580719095,-0.029702895279389737,-0.0009341697847380211,-0.011282369031047028,-0.0009128442237404377,0.0032275909180563248,0.003205081920340398,0.01267167896461216,-0.001973866033926083,0.0028916097055873636,-0.011309842215370467,0.02023730719679455,0.002545709617450031,-0.0034897293916752417,0.006731270351676401,0.005157032535625836,-0.031027975034904596,0.01424180746089811,0.009377813985792934,-0.04436299503431288,0.0036572164445753865,0.018368559095453794,0.008430300271848257,0.007601663025700528,-0.0015980403957022462,0.0019658576849891857,-0.0014850476272218714,0.00019272553296995575,-0.050514820922683,-0.023401459608201745,-0.009838977263616577,-0.0022618518355094447,-0.00529528436111606,0.041552769611359335,0.01647526140121931,-0.01382919362239657,-0.004458032133074739,-0.004436429211351505,-0.00814027728827364,-0.004743934953935647,-0.01487624505203746,0.004457607830605437,-0.0006055170243243122,-0.01620222952760457,-0.004984420606864914,0.023006664868585172,0.003552506868848536,0.009917950755747196,0.00931943847226358,0.001562242952723112,-0.005308451377646809,0.03571232966651777,0.007288493564246532,-0.008453911167135945,0.0011095477734402867,-0.006604193531905014,-0.008339247557999642,0.012972091086549373,0.013690716719534899,0.00283459462571677,0.0013190622931444761,-0.018648130675712343,0.0158969687393575,-0.0034603123103472736,-0.0042130941894705926,-0.02064251335363629,0.004744566916359199,-0.028673625450868094,-0.0026953387232176076,0.0077007778617058445,-0.007285517564696698,0.0032088499459268817,0.01402622524904681,0.017602117446739524,0.012499206741603328,-0.008838833052379116,0.022636394060204283,0.0009884943267122696,-0.002281212722963822,0.015078466904840486,0.0026796868330334566,-0.026909758813651173,-0.03080376829831301,0.0023392169033185153,-0.0009656949966989005,0.0030826653823924177,0.009224873018309487,0.0016066943169186427,0.020380666955670663,0.008075779278210269,-0.02664422436833704,0.03407661290750105,0.010438176616882169,0.008813753414773765,-0.008525268894714456,0.01004982842819221,0.009340113151467853,0.0014130870580262448,-0.014802881550241537,0.003956262103336961,0.004712017036323829,-0.021419494244128347,-0.013017402545961721,0.010441396358072666,0.007180318840983024,0.006089955170187652,0.009616108527371605,-0.02100267506549069,-0.0047931828219151896,-0.022590344820077664,-0.010630553196709375,0.024889344344364062,0.01661545221959299,-7.565045484859387e-05,0.0021500327930294837,0.027768700437457036,1.9976388789214263e-05,-0.0012526269806451482,-0.009499654259854792,0.01048040212762932,-0.006092008339911296,-0.0013772828576798866,0.004478501145832041,0.013427458362268635,-0.011618187769480983,0.009315440807511097,0.006347021129800137,0.011264251272527545,-0.007244340737739547,-0.019058709907891064,-0.0026230086447157222,0.021073368722632796,0.007748822418029258,-0.024129511769099596,0.01609125583852448,0.006264773195172152,-0.007499995970962647,0.01831068575901288,0.0076533828054853505,0.002693294345341353,0.016157762130300627,0.015702040538167938,-0.018415928606823857,-0.003169358050600085,0.014018792959200443,0.014992227468875196,0.01161764097287887,-0.012676614952384297,-0.022157426689811542,0.025371550391184383,-0.0025117691031534954,-0.012004495583622135,-0.001762440072723203,0.013376642781213262,0.0019590550805600702,-0.01485115477635119,-0.004381625686809931,-0.004388613771615438,0.017876125861058204,0.020848150685003446,0.005252920613957522,0.008166780244112892,-0.0014197390185851074,0.0008408690634490723,0.00025879429894446566,0.0011485030052625148,-0.018586502118080158,0.0016150146572217676,0.017862244041908486,0.01528247857549828,-0.023118646037379044,0.006759601184628507,-0.007379797435210888,-0.021488801654253323,0.005316855625896718,-0.001789822349504281,-0.011849383105425482,-0.005086623851100712,-0.007900869465834789,0.006083573363410581,0.008942749058847255,0.019383867118229,0.0010537867358302467,0.013240942530132471,-0.0024459606688775363,0.018161028558745705,0.012661432234414502,0.0027854276426712904,-0.026621435348603117,-0.006912168073252008,-0.0032673877456143863,-0.01316090736179776,0.011191688719443175,0.0018326736882533683,0.003456546103824721,0.009935285503215896,0.010975840456320659,-0.007248434926660856,-0.0043728256810291535,-0.010472317647157904,0.008048798541932188,0.01576059459573571,0.020536469042324316,-0.010687205212637108,-0.011062699063506744,-0.010866757904437323,-0.006869890711135539,-0.026829431159515863,-0.004464880857454842,5.246510170207778e-05,-0.005425905524783472,0.003802618547926688,0.002829033615286202,-0.007764305183945652,0.020050100883397388,-0.007675950792157782,0.0013271150621403567,-0.002807367644830288,-0.0024758865845252312,-0.004742150829767632,0.007657219690452743,-0.003686259049473354,0.01127914998716602,-0.007992047990854177,0.008115963427302066,-0.002228685190459936,-0.024193523955005663,-0.012002029978599244,0.003090631387381806,0.009360879996585032,-0.002802216841342834,-0.004364764470130279,-0.015200376709353985,-0.012381502031111782,-0.008880649194711775,0.006711925539099132,-0.012250094183518405,-0.008137150238997169,-0.002742164719009883,0.03507759197965202,-0.009445346581494561,0.005180781902503846,0.00888035591013436,0.0013479332573914221,-0.008083467292123081,-0.00838977233316864,-0.0020332338248194187,0.020753716158867345,0.00030473514470883795,0.006110917375184355,0.011519681485271927,-0.006336683539285281,-0.007053844940909356,0.011502792968623993,0.007735695433893725,-0.0028026086783844934,-0.006004946845098661,-0.006974440798588154,0.00818478725758752,0.0061801307254780845,-0.00863484440501818,0.02594021139246067,-0.008577999603100085,-0.00011861309242107037,0.004802202684528449,-0.007707771365736776,0.005628628784352058,0.002545862081489881,0.00740046687001996,-0.009729856437687779,-0.010141740384774743,-0.00260700328295637,0.0036675445317910543,-0.029903971711122173,-0.0102557731842914,0.014219059823571304,-0.004775846175281142,-0.031644990738093466,-0.0046853508604208114,-0.023477398138624518,0.006003460039761779,0.006512145649528501,-0.004274719858768433,-0.0017379840685852628,-0.012275942659193904,0.0019096875153146332,-0.005132659461467356,0.00737419958665338,-0.004727629970782913,-0.01602375398687714,0.023961379156971593,0.024631123169038118,0.009598414137817157
