date,file,PC1_mean,PC1_std,PC1_min,PC1_max,PC1_abs_mean,PC2_mean,PC2_std,PC2_min,PC2_max,PC2_abs_mean,PC3_mean,PC3_std,PC3_min,PC3_max,PC3_abs_mean,PC4_mean,PC4_std,PC4_min,PC4_max,PC4_abs_mean,PC5_mean,PC5_std,PC5_min,PC5_max,PC5_abs_mean
2021-01-03,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-03T00.npy,-0.5595567746786807,4.529022849306746,-12.741597409263942,10.72791499764634,3.8442328653071236,0.26726680177177414,4.414806550064092,-11.351830914311144,15.632931479615836,3.530074866899391,0.34133773431240455,3.61711354418187,-12.227082301695535,12.231968520421312,2.932490020448969,-0.4077187339599495,3.999591145013359,-16.77394909626309,12.503220547859737,3.1637086244432755,-0.38469219700321616,3.8933888347989516,-12.609393282161353,12.960127874987599,3.192975015867808
2021-01-03,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-03T06.npy,0.29367806719797884,4.812415158542256,-12.482690069745248,11.952885671558196,4.158114944216667,0.06274073627157102,4.902308326204727,-13.342990821099084,15.446524686987045,3.905738635732694,-0.4740604682932003,3.711970953813495,-12.72962597177925,12.9736752591504,3.0302418645553613,-0.41018412431015666,3.9261440766495768,-16.384039464573718,12.30630778720596,3.126252958143497,-0.34468327698463963,3.9377599000809402,-12.590980346592179,12.046749139552073,3.226446725526968
2021-01-04,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-04T00.npy,-0.5102503530166376,4.483590699570344,-12.435214369226134,10.791418202849476,3.7978729129397886,0.2520396255697452,4.361479202899444,-11.266507732331242,16.41202044430488,3.460413796013543,0.3426962275045103,3.646417990082598,-11.917690638649812,11.748901373531472,2.97471519084231,-0.35868943720846985,3.88941258743717,-15.37434878110219,12.740077377651433,3.0922053380749177,-0.38154110484028336,3.8638298614765945,-12.314556324602172,12.21220037288187,3.1509708293310106
2021-01-04,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-04T06.npy,0.3401832032070017,4.764765135761913,-11.925206875746285,11.79424768519873,4.114187812491768,0.032854318621511204,4.806457321829461,-13.328905706423097,16.32539607580687,3.7969292455239865,-0.4394156917851996,3.7205302457910605,-12.467918560725824,11.343583202634345,3.053459603105423,-0.3185956074170557,3.799566406114391,-13.993339073801554,12.29604785765072,3.0429948349706026,-0.30601278893351624,3.8785647928627127,-12.226174293033012,12.201567850676737,3.180474883423105
2021-01-04,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-04T12.npy,-0.3684568031791849,4.509253856838372,-11.802102114148745,11.664638333753727,3.808254562750611,0.23978166696880457,4.313831958142369,-11.370783204296185,14.734183580671989,3.404330134914481,0.43466316594895943,3.5760487119119007,-11.410119043015726,12.717344952219879,2.9189601339147564,-0.43964941001512625,3.899838028590974,-14.721180823315176,12.982299864917596,3.1243877263600175,-0.5022794855575969,3.772042286778302,-13.73941772726816,12.053541991315512,3.0902093715769046
2021-01-04,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-04T18.npy,0.24799737235596714,4.813328601378791,-11.170612653409323,11.697629911703796,4.136591236277432,-0.013101012305196481,4.841476425168547,-12.988314584311254,16.01833004563145,3.827862824544334,-0.5123378497103815,3.8048836248045284,-12.879308542165465,11.82328816382146,3.106826957364623,-0.21280535924626526,3.7368865048960402,-14.588990770578581,11.76063855151283,2.9657237485049883,-0.17263564816703172,3.9351731417693103,-13.360857599756741,14.104245189431829,3.223217120113927
2021-01-05,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-05T18.npy,0.2846292729051425,4.8026669712545935,-11.953751562461525,11.968821085062636,4.138840973825284,-0.012957284823293986,4.83328477694906,-13.153955172945455,15.452868313101119,3.8249057899916465,-0.41345670572271215,3.715468833803049,-12.29025260491391,10.965921065109203,3.026962859696393,-0.22071222889448308,3.708928450572957,-13.92539315663338,12.757515358763683,2.9659104397087592,-0.05871345580552107,3.987162288801206,-12.268642621669176,12.427678033147036,3.278306737748835
2021-01-05,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-05T00.npy,-0.46335966331201767,4.539644705039721,-12.975281595153897,11.134404012168105,3.8275861162758087,0.18225975723757323,4.288724303729072,-10.684705986853558,15.502055047655574,3.3947441359796184,0.403324378709171,3.636943204371768,-12.812693842477112,12.559477054659478,2.949747033128299,-0.3364712725071012,3.7945968476547383,-14.373551168539914,12.538189409580927,3.058117044080377,-0.29531959011750214,3.830846038656517,-11.925417238735122,11.950187937273174,3.1377348657977264
2021-01-05,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-05T06.npy,0.40428735286166884,4.784496385683056,-11.386332029960931,11.881474875802429,4.14742426355437,-0.05117226410965049,4.773601367700908,-12.946290150140591,16.172977025584455,3.7738993508582634,-0.36443526621017475,3.6719322949816386,-13.66898412313199,13.397945166246235,2.9950687977708186,-0.3204066913431715,3.730440490064237,-12.999255003007802,14.582550031238167,3.016511182672552,-0.2140033602225162,3.9062914576435808,-12.614521329261558,12.74161095868445,3.193808166311056
2021-01-05,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-05T12.npy,-0.32618927715856927,4.509413898461278,-11.678712659587443,11.177858346168076,3.8071816848994686,0.2663845736456862,4.298829088645859,-10.34740812890879,15.463123726995432,3.403154409512076,0.5757756579951361,3.4536183230963053,-10.529752982570393,13.283565884918037,2.8239660356159675,-0.40906806757485126,3.802033353076594,-14.559662638374677,12.174554765285254,3.056408729646218,-0.40327026254514764,3.790687312413182,-12.805593636400873,12.366368103566339,3.104017877439317
2021-01-06,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-06T18.npy,0.3085241024125704,4.815067929065311,-12.815755422270545,12.363870281392078,4.156932406648852,-0.010531822245888644,4.890811043984391,-14.090280626929948,16.795252207994842,3.8831232931910034,-0.3979665766909942,3.7830376607695495,-13.048358391532997,10.878974496871269,3.0817699822961178,-0.2921584935729171,3.737591136448372,-13.660080196122061,11.65316965913231,2.9770553219646976,0.01706008400356245,3.956974824827974,-11.844057500719277,12.37994733267874,3.2700228235512276
2021-01-06,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-06T12.npy,-0.35195046966164795,4.512627578255312,-12.790923007110926,11.48178247780558,3.79757484602659,0.24833385458054985,4.329020652737949,-10.650762609883316,14.419146456931278,3.4435994948716955,0.5528333949963371,3.5428979098297524,-11.462753127959843,12.696472776073417,2.914384195624186,-0.47839480442332605,3.843603627299974,-14.841899651780075,12.221067170269077,3.0887242324041186,-0.35997783089272833,3.7947346829863045,-12.791484615040815,12.645443966940086,3.1251010704927142
2021-01-06,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-06T00.npy,-0.48171966578406444,4.532373117443198,-12.392931497005218,11.301381811010042,3.818443460344566,0.20086712129417048,4.314311149983302,-10.798786098386884,14.8681661816907,3.4242464190410065,0.4847962844348118,3.640637274719106,-11.648398688371643,13.261694313910121,2.974629017149253,-0.3464027331674821,3.8611241479758367,-15.194264216639144,12.282996872720457,3.1009477141257853,-0.17738771141439208,3.881366242140536,-12.890496767255662,11.716913470194966,3.1735111159951215
2021-01-06,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-06T06.npy,0.39043403738156807,4.752403584395918,-11.613220496008502,12.28087374461579,4.112333929132435,0.0064667534411793496,4.801183189893195,-12.297018531804374,15.078414137622321,3.803385805827467,-0.2951681910274942,3.62881874230839,-13.058910608435792,11.58306240062971,2.9571562369214632,-0.3668788785111443,3.8159000050487686,-13.173119718922745,12.905682331886542,3.0761066954221343,-0.11487102400983236,3.884874860069952,-12.473101157186257,11.617315285305875,3.1977292153154466
2021-01-07,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-07T00.npy,-0.44518114500724676,4.570836489615801,-12.11689440565383,11.0786986872924,3.8715276087816806,0.24157711307215565,4.36405762736074,-10.486020024382189,15.062739994523678,3.490565615347348,0.510169364603249,3.6678211925893205,-12.587759614034692,13.602801656121503,3.0090425402179894,-0.3984327282072557,3.8112814981649876,-14.18555659494804,12.430211361176877,3.071558336235013,-0.1399185530830177,3.9112039718314517,-12.362918412987074,12.299446866727749,3.219319196078874
2021-01-07,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-07T06.npy,0.43385100413653876,4.81952312924973,-11.67056020044437,11.724039194792857,4.197434550100298,-0.02775837691617211,4.839774576393069,-12.492896106644775,14.57607816785409,3.8647371106810153,-0.2845050068367687,3.6845240080191823,-12.754746621736547,11.848146506834834,3.0158736253886844,-0.41259123635186445,3.757317737293963,-14.101759637968659,11.236965187070368,3.0468431712126125,-0.1204115956409093,3.9557303236345076,-12.082993154333625,11.950332876525673,3.2709418001259567
2021-01-07,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-07T12.npy,-0.3331298266766205,4.535621760901021,-11.937665633988217,10.451845393197717,3.8434391975236966,0.23237253404147198,4.354064217196707,-10.506157475465791,13.731763547880908,3.4964494359827194,0.6092461070798895,3.610111025144096,-11.770606665670652,12.429176271269935,2.9644877984755684,-0.5101717274441511,3.826200962544163,-14.56012760440602,10.889015021046447,3.084589192366591,-0.36278287329133774,3.763588231979189,-11.904570156861444,10.941037763664408,3.109235690569163
2021-01-07,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-07T18.npy,0.2957629922416595,4.809688195934667,-11.168332594690067,11.564756728097956,4.161317709784189,-0.010669426124296527,4.859822436379017,-13.433347198575133,14.808081033472696,3.901143865184776,-0.37616251589546135,3.8550704364489023,-14.557344573915868,12.523883852036693,3.1639016180693136,-0.2956412838874359,3.6936084430350578,-13.709082151162725,11.744123547437061,2.9432098980985724,-0.03454124335730088,3.9505597040916713,-11.509847743814248,11.28626211633958,3.27366259627408
2021-01-08,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-08T00.npy,-0.4350814370893202,4.567861396175687,-11.822561529127867,10.479522130808203,3.8701896568494805,0.2173081294051124,4.300869236507462,-10.507024476288258,14.678433719195514,3.461608652901564,0.5678168930732098,3.6620958581503387,-11.710994962614969,11.318191064593972,3.0070306418485067,-0.4680732186233067,3.8220975553467342,-13.502792432476934,12.000911278659695,3.082324020658238,-0.20516209794171383,3.8776913314385117,-12.027000254260532,12.06291232808507,3.1973678626457884
2021-01-08,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-08T06.npy,0.43906200770369763,4.870469339599438,-11.898371137969109,12.657837900271218,4.227900271939901,-0.052565901680129916,4.764529622726149,-12.585575510772731,14.367789052697137,3.8132239131631227,-0.21294998982818578,3.6786784142313915,-11.72214016456864,10.975855638799992,3.024789598732301,-0.4852927530178934,3.6995536381449208,-13.396673415846118,12.62068680111771,2.9731554553864408,-0.14861548694832613,3.9470123367965564,-11.741591499878199,12.941270531142882,3.266072997094277
2021-01-08,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-08T12.npy,-0.3143226280926975,4.583731556451474,-12.316036263398422,11.625798432353747,3.865209360062439,0.1993200261254135,4.297349633169162,-11.050558209178003,14.305375929034739,3.4648033142033547,0.702672350745289,3.5853437663814027,-11.626734847070846,11.038903788061258,2.968303828006326,-0.5939125732855346,3.810490330089626,-14.224166241535583,11.981568159341684,3.06810128917388,-0.38640647626185615,3.7396791972464425,-11.73266232893074,11.102730434722819,3.0920002027520166
2021-01-08,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-08T18.npy,0.24974673960560917,4.846802041131337,-11.994523892161736,12.924079062280649,4.15328115362191,-0.08476753563280616,4.837394679103316,-13.952976868455753,15.326251560184971,3.870126966321421,-0.3432013516184321,3.830666816498552,-13.615661912663079,12.387722992116267,3.128614852458186,-0.34628620844275426,3.665359383786494,-13.884161843655273,13.200805586515257,2.9075254590373656,-0.05125719472143885,3.9566001535857853,-11.988884367645785,11.269059696340824,3.2906131857497916
2021-01-09,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-09T06.npy,0.3252601486995245,4.8361214800597985,-12.106789508800606,12.043058949501823,4.161472581349898,-0.06613505711038782,4.750675207795313,-12.552577843264217,15.064870716082705,3.803119603453235,-0.22154965327344842,3.6611586374884464,-12.836938221367046,12.13299321097817,2.9835891059474196,-0.4117390413862887,3.6547203123945384,-14.776402736483753,11.389451850652797,2.9553689919757424,-0.09380087098995507,3.982124633454054,-12.375086717772348,11.820204358601659,3.27958774807321
2021-01-09,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-09T18.npy,0.1582514191238277,4.833264726025364,-12.839250278289322,12.447187323526475,4.112276769562813,-0.05977180909987399,4.784534858139633,-13.446219919364012,14.511578824273606,3.8043642274995215,-0.37043996096100307,3.822537147900561,-13.045915795312302,11.18880184068168,3.1257815419088595,-0.2759784104880288,3.630404626802116,-15.267068956916624,11.80959483324975,2.9167666289890826,-0.01370663715033491,3.9559625224221624,-11.778604918481134,11.525623700984482,3.2958019915413197
2021-01-09,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-09T00.npy,-0.5016336122223656,4.5823057445512925,-12.61505181817056,10.622052659496543,3.859098402976412,0.2102824027877647,4.286501458376875,-10.720316693924211,14.848396543515124,3.4494245075627448,0.6109233167993636,3.6318328495710333,-11.302895944564728,13.51749252283149,2.981495474463896,-0.44036228172842057,3.7443767662183456,-15.146652693488548,12.467549470830185,3.0014399393157962,-0.14766364862843223,3.8897396209907606,-12.325929847921355,12.003716804784665,3.2032445407014007
2021-01-09,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-09T12.npy,-0.4222470193678162,4.553971241771303,-12.071271494320868,11.225924842661719,3.800752117475677,0.21220346536139173,4.214650159919414,-10.531131612861193,13.992747933219293,3.3970163899568373,0.6792921569116407,3.570040446063079,-11.694876376614422,11.991473922564598,2.9607550882622933,-0.5005429797535493,3.72735890788427,-15.35031022555134,11.96559515286488,3.0118255161339436,-0.3560621914812878,3.7621001322518666,-12.251123454861553,10.97255925543826,3.10931991461297
2021-01-10,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-10T00.npy,-0.5680088491507447,4.575497723822998,-12.39129594844836,12.334962426249492,3.8322037732185286,0.23841337465219203,4.231692503076278,-11.124726938287495,15.006791830397102,3.3881811047688775,0.566187420314032,3.6350965596699285,-12.24240557506548,12.953977116169124,2.987205626019911,-0.42043836740807466,3.779479335586115,-15.451262400668941,11.575861562963457,3.072627464976203,-0.21169730932250092,3.925488066816148,-11.814946746260203,11.62248373152275,3.2253773708417808
2021-01-10,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-10T06.npy,0.2891079780841103,4.856739953967327,-11.902964130001294,11.829935657599812,4.167541186028525,-0.022701396523449213,4.700990853624233,-12.828318866098705,16.124341322560312,3.7438967842225117,-0.23894367090615287,3.6596862023873293,-12.14289955274004,12.04687696955887,2.9879076850288615,-0.39311588345201537,3.6976501189772932,-13.72018575454316,12.52388876274684,3.012503513290533,-0.17310178336714635,3.930746722959835,-12.128750884199071,11.694378679384066,3.216604745487508
2021-01-10,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-10T12.npy,-0.425766461326061,4.599783644289728,-12.666441587273823,11.593354446304799,3.846306068174481,0.2644991424002001,4.201879272021398,-10.466859121915693,14.21001733822444,3.3792038816229484,0.6245354774083087,3.5921251221054202,-11.222504655834243,13.247241023337892,2.9584619330782087,-0.4829483197279865,3.789539607942249,-15.096353198703486,12.123848097441993,3.0786254439778986,-0.40187400672279056,3.7802594146106365,-12.293774462623794,11.48656000654298,3.1147597092987978
2021-01-10,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-10T18.npy,0.1677812138384307,4.923634836884722,-11.95426364563463,12.254930906730888,4.200452450523564,-0.02641148128106002,4.803875484660191,-13.486583487330538,14.912708774486088,3.8356927455672154,-0.35365581737745205,3.7691691740383306,-12.300885106808664,12.200540098750382,3.095533637194666,-0.28856493482253853,3.6766250120161463,-14.626922026954109,12.177419150165075,2.9394267285120357,-0.06136297126493648,3.959211454769732,-13.213960831413297,12.192883008492327,3.2688034783465123
2021-01-11,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-11T12.npy,-0.4293042054815178,4.6400760078994026,-12.54342336151404,10.485648789100953,3.898838244765722,0.3641263948000763,4.188688061865502,-10.899394274062084,15.013616796091737,3.3826369918994392,0.5713406179355163,3.5215052646628378,-10.851715515242901,13.384107686535124,2.898147240930622,-0.4943814645859697,3.7256401751197927,-14.189836403603696,12.16958189280993,3.0193285910196894,-0.44729143669588795,3.8376896896260755,-12.854238000760237,10.517054172003045,3.1778011042260035
2021-01-11,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-11T00.npy,-0.5398776399926879,4.652567088992894,-12.680507282118882,11.731713621918217,3.906951283262115,0.2449103711282142,4.189994083157541,-10.71901677314893,15.92964718944998,3.3612777150934403,0.5210338119114022,3.6063994558079764,-11.72053734649575,12.466859905845398,2.9323193507106184,-0.4073187365829486,3.757349364595716,-14.212626731455785,12.896486315282125,3.0506319109857705,-0.244927381468538,3.9319410790534897,-13.375740766098215,11.769241252690755,3.2178953053333617
2021-01-11,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-11T06.npy,0.28064039747047453,4.9371652840282865,-12.184961716670824,12.171134207040486,4.239537071740407,-0.007546086910807498,4.661607908383233,-12.500225465505483,15.584043261325824,3.720462635926858,-0.30433324904714903,3.6637581440898193,-12.280179771115147,11.44408982598334,2.98805121561529,-0.40407938092225004,3.699885211188163,-13.712953053852772,12.142449543401188,2.9903750496126005,-0.20517988028528536,3.9947088283528256,-13.683660844826987,12.402044757976077,3.2712691648672596
2021-01-11,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-11T18.npy,0.1989262253783449,4.925410400656576,-12.49320587939395,12.287534591592202,4.221871581268459,0.0965853022041607,4.7567477265945675,-13.872534826399427,15.76595956156281,3.7968665303745115,-0.42604895892207656,3.7541229222437624,-12.536649222894958,12.250413628316412,3.074367463846354,-0.2851940790719493,3.6012616469849714,-14.2846555251264,11.410895558684816,2.894184566213656,-0.1291532494028103,3.9684432060667194,-11.93844767133129,13.027457942117191,3.2866679370361567
2021-01-12,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-12T18.npy,0.20569198369502656,4.900765135959243,-12.43541031523705,11.983106006273301,4.209322159787027,0.0996328562855031,4.69653227157972,-13.389507721998632,16.857247949052574,3.7248939270487624,-0.4239171327914698,3.742797154624103,-11.970272908114158,11.586091792286133,3.0567213866774487,-0.4085985713327283,3.554834214333114,-14.673103037760526,11.665765377923174,2.8612491491768512,-0.17335339919102002,3.9605490911993897,-12.263527827763323,11.788691513851038,3.2650391590195507
2021-01-12,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-12T12.npy,-0.38079361594171773,4.630088405618331,-12.971218317358236,11.578843717499318,3.9049230900966077,0.3995192314001348,4.119800160821987,-10.91547972191933,15.145767940692714,3.3066551107552273,0.5731346626100606,3.5329213756356865,-10.787775257576708,11.505548589761581,2.9074337737280778,-0.6056914550898777,3.7122723697777267,-14.804503676260408,11.70053015876766,3.0262700018999165,-0.4670025715851127,3.839480321347847,-12.138103784980547,10.7230193979657,3.16149980312933
2021-01-12,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-12T00.npy,-0.507476680842053,4.6169437466211205,-13.54439494716082,10.735189710196577,3.9035651131420948,0.32718733018987206,4.200507108351452,-10.502874342306091,15.519229404115055,3.3801312787268265,0.49694419041003307,3.6330029632765637,-13.918765951306906,13.948461534271468,2.960220885006884,-0.46576271332549607,3.727910537091727,-13.930129006015003,12.044420680331317,3.043385053545358,-0.3426684907082281,3.908114997385482,-11.868187859742275,12.176466367022972,3.219633022130581
2021-01-12,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-12T06.npy,0.2894399246726908,4.891199918423307,-13.24998283757368,11.410800980284401,4.2185372036504,0.08969046152728245,4.65213205713124,-12.400429001098885,15.606259869877725,3.695313893777572,-0.30847124329613523,3.71614560072785,-12.308704045652373,10.497417967215615,3.029126384128762,-0.4754417037375637,3.62681295164566,-12.684039830979327,11.927776492382915,2.9645058252728353,-0.2639244189403028,3.9840648268716508,-11.742562001923368,12.399122592844641,3.2773067094440758
2021-01-13,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-13T00.npy,-0.49052040767946975,4.600381099859896,-13.161106507792315,11.31333538451129,3.89980905941415,0.29469126309058535,4.121821476466295,-10.403666458754731,15.953208362375138,3.3057228559722733,0.4373841833158033,3.5960277208928293,-13.441826327137285,12.900663208521603,2.9092886161192064,-0.531354063610488,3.7078586023083107,-14.772632251736704,12.223225729674144,3.0134992676053365,-0.342804012135604,3.8791709312969442,-12.762196790784131,11.980738297911987,3.159042587052636
2021-01-13,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-13T06.npy,0.2800319197720213,4.877991203467929,-12.02450691513503,11.30143885006144,4.203497863939547,0.05413665098533219,4.594548113795892,-13.19149859774204,16.05177105765825,3.6365162890403995,-0.40717187676530375,3.6635972094277505,-12.876308948529466,10.981446365792038,2.9676511965714143,-0.5224043137628975,3.669550762333222,-13.855404588718727,12.69823675529204,3.0030971015841565,-0.22552514313287395,3.9495657539844977,-11.81919796012438,12.612381705585193,3.2313130110817685
2021-01-13,layer0008_mesh_gnn_post_res_nodes_mesh_nodes_t2021-01-13T12.npy,-0.4366804505834518,4.586474281983279,-12.698603766887604,10.917907303846349,3.862427936809597,0.40599492378955543,4.071006633800337,-10.250573897003207,15.404935563814666,3.2645535201629463,0.4911483183063704,3.580384079437657,-11.572466542514928,11.818851923523503,2.9517281549454775,-0.6096201274583655,3.7675754209429635,-14.043090491500024,11.221454706311402,3.0903018085861897,-0.35197649255906516,3.8234731060838167,-12.07408162748621,11.556510303591528,3.133439999246696
