source,gamma,lead_hours,forecast_valid_time,global_mean_ivt,file
GraphCast,1.0,42.0,2021-02-14 12:00:00,152.44240327917592,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/PCA_200/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
GraphCast,1.0,48.0,2021-02-14 18:00:00,153.53259917980108,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/PCA_200/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
GraphCast,1.0,54.0,2021-02-15 00:00:00,154.95965087779584,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/PCA_200/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
GraphCast,1.0,60.0,2021-02-15 06:00:00,156.7865460578823,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/PCA_200/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
GraphCast,1.0,66.0,2021-02-15 12:00:00,157.19462150512297,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/PCA_200/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
GraphCast,1.0,72.0,2021-02-15 18:00:00,157.2226413084717,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/PCA_200/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
GraphCast,1.0,78.0,2021-02-16 00:00:00,156.2705145181147,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/PCA_200/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
GraphCast,1.0,84.0,2021-02-16 06:00:00,155.88352033932628,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/PCA_200/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
GraphCast,1.0,90.0,2021-02-16 12:00:00,155.31295198741628,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/PCA_200/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
GraphCast,1.0,96.0,2021-02-16 18:00:00,155.54058871147848,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/PCA_200/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
GraphCast,1.0,102.0,2021-02-17 00:00:00,155.44319294393955,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/PCA_200/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
GraphCast,1.0,108.0,2021-02-17 06:00:00,157.09107649290254,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/PCA_200/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
GraphCast,1.0,114.0,2021-02-17 12:00:00,158.2524060428685,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/PCA_200/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
GraphCast,1.0,120.0,2021-02-17 18:00:00,158.89648420168163,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/PCA_200/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
