gamma,lead_hours,global_mean_ivt,file
-1.0,96.0,151.6884881046197,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-1.0.nc
-1.0,102.0,151.7511073458408,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-1.0.nc
-1.0,108.0,153.61228805163853,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-1.0.nc
-1.0,114.0,154.58592993113626,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-1.0.nc
-1.0,120.0,155.22901363490297,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-1.0.nc
-0.5,6.0,156.10873415182397,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.5.nc
-0.5,12.0,154.9853251805788,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.5.nc
-0.5,18.0,152.85211386978975,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.5.nc
-0.5,24.0,150.77527665523755,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.5.nc
-0.5,30.0,149.33404618330522,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.5.nc
-0.5,36.0,149.86901237208508,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.5.nc
-0.5,42.0,149.99027939278238,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.5.nc
-0.5,48.0,150.85913830574344,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.5.nc
-0.5,54.0,151.89453917896378,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.5.nc
-0.5,60.0,153.54599442532114,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.5.nc
-0.5,66.0,153.78127355790636,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.5.nc
-0.5,72.0,153.78915516997853,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.5.nc
-0.5,78.0,152.7370018147417,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.5.nc
-0.5,84.0,152.47370168030145,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.5.nc
-0.5,90.0,152.12544155683338,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.5.nc
-0.5,96.0,152.54374001748477,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.5.nc
-0.5,102.0,152.55597452546988,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.5.nc
-0.5,108.0,154.3729580159565,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.5.nc
-0.5,114.0,155.35656029251064,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.5.nc
-0.5,120.0,155.9544453338229,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.5.nc
-0.2,6.0,156.32431175471476,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.2.nc
-0.2,12.0,155.29282271871546,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.2.nc
-0.2,18.0,153.217111104558,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.2.nc
-0.2,24.0,151.18019039360482,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.2.nc
-0.2,30.0,149.7809552263368,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.2.nc
-0.2,36.0,150.3422291763581,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.2.nc
-0.2,42.0,150.49872296428072,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.2.nc
-0.2,48.0,151.42023567484065,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.2.nc
-0.2,54.0,152.52290654741654,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.2.nc
-0.2,60.0,154.22060754299005,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.2.nc
-0.2,66.0,154.4886516158593,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.2.nc
-0.2,72.0,154.51585391257507,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.2.nc
-0.2,78.0,153.50663266600324,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.2.nc
-0.2,84.0,153.21554285495515,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.2.nc
-0.2,90.0,152.83464219466907,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.2.nc
-0.2,96.0,153.20056510007495,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.2.nc
-0.2,102.0,153.2086460835592,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.2.nc
-0.2,108.0,154.94448926286364,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.2.nc
-0.2,114.0,155.96270805417896,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.2.nc
-0.2,120.0,156.57419198553075,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_-0.2.nc
0.0,6.0,156.46834525227428,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.0.nc
0.0,12.0,155.51783907608777,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.0.nc
0.0,18.0,153.50132090282244,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.0.nc
0.0,24.0,151.48040998746876,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.0.nc
0.0,30.0,150.0991704238336,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.0.nc
0.0,36.0,150.70328718841418,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.0.nc
0.0,42.0,150.87740926624085,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.0.nc
0.0,48.0,151.8315794737463,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.0.nc
0.0,54.0,152.99365588976403,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.0.nc
0.0,60.0,154.70245373722176,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.0.nc
0.0,66.0,155.00509622317108,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.0.nc
0.0,72.0,155.03320608726864,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.0.nc
0.0,78.0,154.01171278594205,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.0.nc
0.0,84.0,153.68617228654594,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.0.nc
0.0,90.0,153.24806461927426,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.0.nc
0.0,96.0,153.60411494095112,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.0.nc
0.0,102.0,153.61049124917528,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.0.nc
0.0,108.0,155.33572806888878,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.0.nc
0.0,114.0,156.3584011796386,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.0.nc
0.0,120.0,156.93073553632456,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.0.nc
0.2,6.0,156.61379117434134,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.2.nc
0.2,12.0,155.72528849248323,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.2.nc
0.2,18.0,153.7431832513297,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.2.nc
0.2,24.0,151.7630140070911,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.2.nc
0.2,30.0,150.44480884039882,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.2.nc
0.2,36.0,151.06806351669968,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.2.nc
0.2,42.0,151.27135975789977,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.2.nc
0.2,48.0,152.25286028239367,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.2.nc
0.2,54.0,153.48417777311403,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.2.nc
0.2,60.0,155.22705920207454,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.2.nc
0.2,66.0,155.53033212138132,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.2.nc
0.2,72.0,155.55753309041378,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.2.nc
0.2,78.0,154.5525783996098,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.2.nc
0.2,84.0,154.22032091000935,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.2.nc
0.2,90.0,153.73909883534006,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.2.nc
0.2,96.0,154.04645917438197,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.2.nc
0.2,102.0,153.9976694819044,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.2.nc
0.2,108.0,155.7155085030724,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.2.nc
0.2,114.0,156.79425526462936,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.2.nc
0.2,120.0,157.4016756433034,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.2.nc
0.5,6.0,156.8321298006686,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.5.nc
0.5,12.0,156.0592705034804,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.5.nc
0.5,18.0,154.14669034989416,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.5.nc
0.5,24.0,152.20309383383946,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.5.nc
0.5,30.0,150.9147490959205,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.5.nc
0.5,36.0,151.59388167801083,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.5.nc
0.5,42.0,151.8671052978042,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.5.nc
0.5,48.0,152.92042563680593,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.5.nc
0.5,54.0,154.2520273072596,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.5.nc
0.5,60.0,156.03903264128013,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.5.nc
0.5,66.0,156.40569945542126,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.5.nc
0.5,72.0,156.4353148938635,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.5.nc
0.5,78.0,155.46992119673152,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.5.nc
0.5,84.0,155.09821953071807,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.5.nc
0.5,90.0,154.55780459661554,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.5.nc
0.5,96.0,154.80341735199355,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.5.nc
0.5,102.0,154.74502272205464,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.5.nc
0.5,108.0,156.40467672370303,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.5.nc
0.5,114.0,157.54373839390487,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.5.nc
0.5,120.0,158.16955427922366,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_0.5.nc
1.0,6.0,157.19932941124364,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
1.0,12.0,156.61321824574193,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
1.0,18.0,154.82551784563202,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
1.0,24.0,152.97413161561698,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
1.0,30.0,151.78842530133682,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
1.0,36.0,152.57244845996706,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
1.0,42.0,152.95207030059112,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
1.0,48.0,154.122775957954,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
1.0,54.0,155.61397538859921,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
1.0,60.0,157.46494780471335,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
1.0,66.0,157.88502059641144,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
1.0,72.0,157.95146627622148,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
1.0,78.0,157.01220257837227,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
1.0,84.0,156.62265852805552,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
1.0,90.0,155.9580538338238,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
1.0,96.0,156.1362155818857,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
1.0,102.0,156.07487901009338,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
1.0,108.0,157.71044618954295,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
1.0,114.0,159.0233974363165,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
1.0,120.0,159.7930240550628,plots/malins_experiments/pertubation_experiments/AR/Node_Hierarchy_Level_M6/pertubation_threshold_0.9/2021-02-12T18/data/gamma_1.0.nc
