rank,pc_number,pc_index,coefficient,abs_coefficient
114,214,213,0.084813192486763,0.084813192486763
115,425,424,0.08272798359394073,0.08272798359394073
116,189,188,-0.08208651095628738,0.08208651095628738
117,209,208,-0.08208227902650833,0.08208227902650833
118,188,187,0.0819312036037445,0.0819312036037445
119,145,144,0.08189935237169266,0.08189935237169266
120,287,286,-0.08184020966291428,0.08184020966291428
121,353,352,0.08103584498167038,0.08103584498167038
122,199,198,-0.08045390248298645,0.08045390248298645
123,208,207,0.08025817573070526,0.08025817573070526
124,121,120,0.07864703983068466,0.07864703983068466
125,280,279,0.07842662930488586,0.07842662930488586
126,122,121,0.07785695791244507,0.07785695791244507
127,92,91,0.07723329216241837,0.07723329216241837
128,156,155,-0.07682986557483673,0.07682986557483673
129,312,311,0.0754261240363121,0.0754261240363121
130,288,287,0.07514200359582901,0.07514200359582901
131,123,122,0.0749870091676712,0.0749870091676712
132,128,127,0.07404689490795135,0.07404689490795135
133,410,409,0.07374179363250732,0.07374179363250732
134,144,143,-0.07263515889644623,0.07263515889644623
135,184,183,0.0722682848572731,0.0722682848572731
136,80,79,-0.07151641696691513,0.07151641696691513
137,137,136,-0.07126212120056152,0.07126212120056152
138,247,246,-0.07111357152462006,0.07111357152462006
139,71,70,-0.07087477296590805,0.07087477296590805
140,246,245,-0.068529412150383,0.068529412150383
141,296,295,0.06743548065423965,0.06743548065423965
142,508,507,0.0668383464217186,0.0668383464217186
143,226,225,0.06683720648288727,0.06683720648288727
144,178,177,-0.06653653085231781,0.06653653085231781
145,81,80,0.0657162219285965,0.0657162219285965
146,284,283,-0.06562107801437378,0.06562107801437378
147,266,265,0.06535238027572632,0.06535238027572632
148,239,238,-0.06523342430591583,0.06523342430591583
149,371,370,-0.06521297246217728,0.06521297246217728
150,113,112,0.06404049694538116,0.06404049694538116
151,165,164,-0.0634898841381073,0.0634898841381073
152,441,440,0.06338460743427277,0.06338460743427277
153,115,114,0.06226317584514618,0.06226317584514618
154,100,99,-0.06170011684298515,0.06170011684298515
155,141,140,-0.06121569871902466,0.06121569871902466
156,368,367,-0.0601743683218956,0.0601743683218956
157,357,356,0.06001231446862221,0.06001231446862221
158,303,302,0.05962188541889191,0.05962188541889191
159,148,147,-0.05908478796482086,0.05908478796482086
160,72,71,0.058967024087905884,0.058967024087905884
161,97,96,-0.05863358825445175,0.05863358825445175
162,139,138,0.0583156980574131,0.0583156980574131
163,64,63,0.05809143930673599,0.05809143930673599
164,289,288,0.0580081082880497,0.0580081082880497
165,365,364,0.057708077132701874,0.057708077132701874
166,202,201,0.057616252452135086,0.057616252452135086
167,408,407,0.05756555125117302,0.05756555125117302
168,21,20,-0.05753025412559509,0.05753025412559509
169,89,88,0.05752943456172943,0.05752943456172943
170,133,132,-0.057317133992910385,0.057317133992910385
171,420,419,-0.0560004748404026,0.0560004748404026
172,129,128,-0.05561995878815651,0.05561995878815651
173,35,34,-0.05466150492429733,0.05466150492429733
174,375,374,-0.05408995971083641,0.05408995971083641
175,422,421,-0.05342469364404678,0.05342469364404678
176,447,446,0.05339675024151802,0.05339675024151802
177,481,480,0.05325144901871681,0.05325144901871681
178,203,202,0.053192105144262314,0.053192105144262314
179,329,328,-0.05257926136255264,0.05257926136255264
180,119,118,-0.05250310152769089,0.05250310152769089
181,79,78,0.05247817188501358,0.05247817188501358
182,164,163,0.052137721329927444,0.052137721329927444
183,75,74,-0.05180402845144272,0.05180402845144272
184,62,61,-0.051706187427043915,0.051706187427043915
185,94,93,-0.05152582377195358,0.05152582377195358
186,205,204,0.05142131447792053,0.05142131447792053
187,176,175,-0.051064666360616684,0.051064666360616684
188,250,249,-0.05082669109106064,0.05082669109106064
189,306,305,-0.05047585442662239,0.05047585442662239
190,354,353,-0.05036073550581932,0.05036073550581932
191,109,108,-0.050026919692754745,0.050026919692754745
192,234,233,0.04999736696481705,0.04999736696481705
193,258,257,0.049885060638189316,0.049885060638189316
194,174,173,-0.04956548288464546,0.04956548288464546
195,323,322,0.04931696876883507,0.04931696876883507
196,327,326,-0.04921245947480202,0.04921245947480202
197,225,224,0.04906107112765312,0.04906107112765312
198,238,237,0.04900215193629265,0.04900215193629265
199,344,343,0.048780426383018494,0.048780426383018494
200,507,506,0.04865603148937225,0.04865603148937225
201,503,502,0.04850912466645241,0.04850912466645241
202,248,247,0.04832438752055168,0.04832438752055168
203,131,130,0.04814732447266579,0.04814732447266579
204,499,498,0.04741707444190979,0.04741707444190979
205,429,428,-0.04738631471991539,0.04738631471991539
206,85,84,-0.04698888957500458,0.04698888957500458
207,96,95,0.046838000416755676,0.046838000416755676
208,285,284,0.04671138897538185,0.04671138897538185
209,316,315,-0.04608554765582085,0.04608554765582085
210,150,149,-0.04607979953289032,0.04607979953289032
211,406,405,-0.04584839940071106,0.04584839940071106
212,84,83,-0.04584360122680664,0.04584360122680664
213,106,105,-0.04565499350428581,0.04565499350428581
214,253,252,0.04545403644442558,0.04545403644442558
215,308,307,-0.04543837532401085,0.04543837532401085
216,436,435,-0.04499397054314613,0.04499397054314613
217,213,212,0.04420548304915428,0.04420548304915428
218,111,110,-0.04417958855628967,0.04417958855628967
219,231,230,0.04372492432594299,0.04372492432594299
220,419,418,-0.04364164173603058,0.04364164173603058
221,159,158,0.04323919862508774,0.04323919862508774
222,455,454,0.042876970022916794,0.042876970022916794
223,193,192,-0.0423465222120285,0.0423465222120285
224,456,455,-0.042237117886543274,0.042237117886543274
225,414,413,0.04211249202489853,0.04211249202489853
226,255,254,-0.04168807342648506,0.04168807342648506
227,339,338,-0.04150283709168434,0.04150283709168434
228,219,218,-0.041223976761102676,0.041223976761102676
229,161,160,-0.040993355214595795,0.040993355214595795
230,453,452,0.04076819121837616,0.04076819121837616
231,313,312,-0.040693629533052444,0.040693629533052444
232,379,378,-0.040578991174697876,0.040578991174697876
233,384,383,0.040251344442367554,0.040251344442367554
234,132,131,-0.039943717420101166,0.039943717420101166
235,423,422,-0.039412859827280045,0.039412859827280045
236,270,269,-0.039158158004283905,0.039158158004283905
237,343,342,-0.039040375500917435,0.039040375500917435
238,108,107,0.03892718628048897,0.03892718628048897
239,498,497,0.03835681453347206,0.03835681453347206
240,426,425,0.038300804793834686,0.038300804793834686
241,391,390,-0.03817058354616165,0.03817058354616165
242,486,485,-0.03741437941789627,0.03741437941789627
243,413,412,-0.037176795303821564,0.037176795303821564
244,261,260,0.03675512969493866,0.03675512969493866
245,373,372,-0.03654094785451889,0.03654094785451889
246,136,135,-0.03643795847892761,0.03643795847892761
247,227,226,-0.035951487720012665,0.035951487720012665
248,257,256,0.03584998473525047,0.03584998473525047
249,310,309,0.035673484206199646,0.035673484206199646
250,501,500,-0.03557576984167099,0.03557576984167099
251,256,255,0.03539291024208069,0.03539291024208069
252,70,69,0.035245995968580246,0.035245995968580246
253,229,228,-0.035130761563777924,0.035130761563777924
254,495,494,-0.034971535205841064,0.034971535205841064
255,449,448,0.03428249433636665,0.03428249433636665
256,272,271,0.03425253927707672,0.03425253927707672
257,491,490,-0.03409670293331146,0.03409670293331146
258,385,384,-0.03402603417634964,0.03402603417634964
259,370,369,0.033548638224601746,0.033548638224601746
260,127,126,0.03302327170968056,0.03302327170968056
261,314,313,0.03295183554291725,0.03295183554291725
262,362,361,0.03283747285604477,0.03283747285604477
263,431,430,-0.03276030346751213,0.03276030346751213
264,278,277,-0.032600000500679016,0.032600000500679016
265,510,509,0.03255053609609604,0.03255053609609604
266,476,475,-0.03254612162709236,0.03254612162709236
267,489,488,0.03246655687689781,0.03246655687689781
268,273,272,0.03229913115501404,0.03229913115501404
269,291,290,-0.0322486013174057,0.0322486013174057
270,102,101,-0.03179448843002319,0.03179448843002319
271,472,471,0.03177948668599129,0.03177948668599129
272,411,410,0.031640030443668365,0.031640030443668365
273,330,329,0.03158320114016533,0.03158320114016533
274,283,282,0.031101228669285774,0.031101228669285774
275,318,317,0.030899567529559135,0.030899567529559135
276,331,330,0.030870459973812103,0.030870459973812103
277,504,503,0.030864758417010307,0.030864758417010307
278,396,395,-0.030841462314128876,0.030841462314128876
279,220,219,0.030710602179169655,0.030710602179169655
280,409,408,0.030699899420142174,0.030699899420142174
281,185,184,0.030511198565363884,0.030511198565363884
282,496,495,0.030421247705817223,0.030421247705817223
283,372,371,-0.030391443520784378,0.030391443520784378
284,500,499,-0.030053751543164253,0.030053751543164253
285,299,298,0.029915353283286095,0.029915353283286095
286,428,427,0.02985069341957569,0.02985069341957569
287,223,222,0.029841074720025063,0.029841074720025063
288,304,303,-0.029490862041711807,0.029490862041711807
289,39,38,0.029360052198171616,0.029360052198171616
290,195,194,-0.0288208220154047,0.0288208220154047
291,155,154,0.0287926085293293,0.0287926085293293
292,509,508,0.02875348925590515,0.02875348925590515
293,378,377,-0.0286830086261034,0.0286830086261034
294,104,103,0.028630418702960014,0.028630418702960014
295,175,174,-0.028601860627532005,0.028601860627532005
296,506,505,0.028596004471182823,0.028596004471182823
297,262,261,0.028417302295565605,0.028417302295565605
298,91,90,-0.028324119746685028,0.028324119746685028
299,438,437,0.028275446966290474,0.028275446966290474
300,103,102,0.028210032731294632,0.028210032731294632
301,295,294,0.028150828555226326,0.028150828555226326
302,440,439,-0.028118940070271492,0.028118940070271492
303,101,100,-0.027765844017267227,0.027765844017267227
304,444,443,-0.02772071398794651,0.02772071398794651
305,254,253,-0.027636509388685226,0.027636509388685226
306,320,319,0.02759479358792305,0.02759479358792305
307,157,156,-0.027509035542607307,0.027509035542607307
308,450,449,0.027484606951475143,0.027484606951475143
309,241,240,0.02748280204832554,0.02748280204832554
310,276,275,-0.02747499942779541,0.02747499942779541
311,292,291,-0.026674862951040268,0.026674862951040268
312,418,417,-0.026662619784474373,0.026662619784474373
313,399,398,-0.026379138231277466,0.026379138231277466
314,194,193,-0.02611679956316948,0.02611679956316948
315,505,504,-0.026017848402261734,0.026017848402261734
316,305,304,0.025862425565719604,0.025862425565719604
317,162,161,0.025626417249441147,0.025626417249441147
318,402,401,-0.025529300794005394,0.025529300794005394
319,377,376,0.025410223752260208,0.025410223752260208
320,388,387,0.02537556178867817,0.02537556178867817
321,397,396,-0.0252712219953537,0.0252712219953537
322,173,172,-0.025163905695080757,0.025163905695080757
323,221,220,-0.024996723979711533,0.024996723979711533
324,452,451,0.024675657972693443,0.024675657972693443
325,393,392,0.024507099762558937,0.024507099762558937
326,181,180,-0.024498777464032173,0.024498777464032173
327,236,235,0.024454260244965553,0.024454260244965553
328,58,57,-0.024001136422157288,0.024001136422157288
329,471,470,0.02396685630083084,0.02396685630083084
330,232,231,-0.02340100333094597,0.02340100333094597
331,268,267,-0.02330727130174637,0.02330727130174637
332,355,354,-0.02282796800136566,0.02282796800136566
333,322,321,-0.02281753346323967,0.02281753346323967
334,274,273,-0.022725991904735565,0.022725991904735565
335,228,227,0.022664014250040054,0.022664014250040054
336,465,464,0.02259034663438797,0.02259034663438797
337,167,166,-0.02249857410788536,0.02249857410788536
338,439,438,-0.022418798878788948,0.022418798878788948
339,488,487,-0.022366689518094063,0.022366689518094063
340,25,24,0.022137733176350594,0.022137733176350594
341,328,327,-0.02194271981716156,0.02194271981716156
342,95,94,0.021879736334085464,0.021879736334085464
343,179,178,-0.02174372971057892,0.02174372971057892
344,243,242,0.02172068879008293,0.02172068879008293
345,152,151,0.02142821066081524,0.02142821066081524
346,478,477,0.020849987864494324,0.020849987864494324
347,118,117,-0.020800461992621422,0.020800461992621422
348,380,379,0.020636215806007385,0.020636215806007385
349,337,336,-0.020486945286393166,0.020486945286393166
350,249,248,0.020231273025274277,0.020231273025274277
351,293,292,0.020179176703095436,0.020179176703095436
352,281,280,0.02005220763385296,0.02005220763385296
353,482,481,-0.01995428092777729,0.01995428092777729
354,265,264,-0.01977573148906231,0.01977573148906231
355,235,234,0.019399642944335938,0.019399642944335938
356,183,182,-0.019302548840641975,0.019302548840641975
357,461,460,0.019191063940525055,0.019191063940525055
358,416,415,-0.019165627658367157,0.019165627658367157
359,407,406,-0.019084205850958824,0.019084205850958824
360,180,179,-0.018860602751374245,0.018860602751374245
361,286,285,0.018746184185147285,0.018746184185147285
362,480,479,-0.018629467114806175,0.018629467114806175
363,269,268,0.01858898065984249,0.01858898065984249
364,338,337,-0.018123583868145943,0.018123583868145943
365,340,339,-0.01807926595211029,0.01807926595211029
366,398,397,0.01780962571501732,0.01780962571501732
367,93,92,-0.017807863652706146,0.017807863652706146
368,424,423,0.01732771284878254,0.01732771284878254
369,405,404,-0.017272232100367546,0.017272232100367546
370,463,462,-0.016613278537988663,0.016613278537988663
371,211,210,-0.016551116481423378,0.016551116481423378
372,240,239,0.016457034274935722,0.016457034274935722
373,41,40,0.016448354348540306,0.016448354348540306
374,421,420,-0.01632918044924736,0.01632918044924736
375,315,314,-0.01614939607679844,0.01614939607679844
376,169,168,0.016023527830839157,0.016023527830839157
377,290,289,-0.015958551317453384,0.015958551317453384
378,487,486,-0.01591554656624794,0.01591554656624794
379,342,341,-0.015704602003097534,0.015704602003097534
380,321,320,0.01560219842940569,0.01560219842940569
381,190,189,0.01554124616086483,0.01554124616086483
382,271,270,-0.015398599207401276,0.015398599207401276
383,382,381,0.015330586582422256,0.015330586582422256
384,477,476,-0.015203163959085941,0.015203163959085941
385,317,316,-0.015124429017305374,0.015124429017305374
386,297,296,0.015110676176846027,0.015110676176846027
387,404,403,-0.015024284832179546,0.015024284832179546
388,88,87,0.014927017502486706,0.014927017502486706
389,427,426,0.014770621433854103,0.014770621433854103
390,149,148,0.014726880937814713,0.014726880937814713
391,215,214,-0.014588299207389355,0.014588299207389355
392,210,209,0.01440530363470316,0.01440530363470316
393,140,139,-0.01431263331323862,0.01431263331323862
394,497,496,-0.014306379482150078,0.014306379482150078
395,154,153,-0.014288052916526794,0.014288052916526794
396,61,60,0.014257009141147137,0.014257009141147137
397,403,402,-0.01390243973582983,0.01390243973582983
398,435,434,0.01386341080069542,0.01386341080069542
399,383,382,0.013858523219823837,0.013858523219823837
400,212,211,0.0137825021520257,0.0137825021520257
401,390,389,-0.013762500137090683,0.013762500137090683
402,494,493,-0.01361969206482172,0.01361969206482172
403,301,300,0.01350171584635973,0.01350171584635973
404,464,463,-0.01338943187147379,0.01338943187147379
405,325,324,0.012959061190485954,0.012959061190485954
406,260,259,0.012954550795257092,0.012954550795257092
407,335,334,0.01288432627916336,0.01288432627916336
408,417,416,0.012704615481197834,0.012704615481197834
409,479,478,-0.012600695714354515,0.012600695714354515
410,454,453,-0.012589757330715656,0.012589757330715656
411,394,393,0.012529825791716576,0.012529825791716576
412,307,306,0.012502276338636875,0.012502276338636875
413,466,465,-0.012438962236046791,0.012438962236046791
414,364,363,0.012373603880405426,0.012373603880405426
415,448,447,0.01222145650535822,0.01222145650535822
416,492,491,0.011756012216210365,0.011756012216210365
417,206,205,0.011755191721022129,0.011755191721022129
418,389,388,-0.0116362813860178,0.0116362813860178
419,217,216,0.011329748667776585,0.011329748667776585
420,186,185,0.011099538765847683,0.011099538765847683
421,374,373,-0.011018126271665096,0.011018126271665096
422,68,67,0.01099482923746109,0.01099482923746109
423,311,310,0.010965527966618538,0.010965527966618538
424,319,318,-0.010597570799291134,0.010597570799291134
425,468,467,0.010416201315820217,0.010416201315820217
426,324,323,0.010301516391336918,0.010301516391336918
427,366,365,0.010269414633512497,0.010269414633512497
428,182,181,0.01012754999101162,0.01012754999101162
429,277,276,-0.009821283631026745,0.009821283631026745
430,151,150,-0.00974482111632824,0.00974482111632824
431,300,299,-0.009697024710476398,0.009697024710476398
432,348,347,0.00951895397156477,0.00951895397156477
433,126,125,-0.009413679130375385,0.009413679130375385
434,446,445,-0.00936981476843357,0.00936981476843357
435,298,297,0.008886625058948994,0.008886625058948994
436,48,47,0.008740311488509178,0.008740311488509178
437,434,433,-0.008637758903205395,0.008637758903205395
438,473,472,-0.008619376458227634,0.008619376458227634
439,158,157,0.008586958050727844,0.008586958050727844
440,470,469,0.008283093571662903,0.008283093571662903
441,512,511,0.008276635780930519,0.008276635780930519
442,467,466,0.0077558946795761585,0.0077558946795761585
443,251,250,-0.007371292915195227,0.007371292915195227
444,332,331,-0.007332527544349432,0.007332527544349432
445,218,217,0.0071588074788451195,0.0071588074788451195
446,376,375,-0.0071020969189703465,0.0071020969189703465
447,359,358,-0.007058665156364441,0.007058665156364441
448,386,385,-0.006817751098424196,0.006817751098424196
449,201,200,-0.006763700395822525,0.006763700395822525
450,412,411,-0.006739009637385607,0.006739009637385607
451,346,345,-0.0062302350997924805,0.0062302350997924805
452,474,473,0.006198876537382603,0.006198876537382603
453,309,308,0.006181566510349512,0.006181566510349512
454,369,368,0.006168883293867111,0.006168883293867111
455,483,482,-0.006143386475741863,0.006143386475741863
456,415,414,0.005987541284412146,0.005987541284412146
457,484,483,0.00558104645460844,0.00558104645460844
458,259,258,-0.005529158283025026,0.005529158283025026
459,443,442,0.005505457520484924,0.005505457520484924
460,200,199,0.005429643671959639,0.005429643671959639
461,333,332,0.005342293996363878,0.005342293996363878
462,66,65,0.005307537037879229,0.005307537037879229
463,459,458,0.005273741204291582,0.005273741204291582
464,349,348,-0.005201142746955156,0.005201142746955156
465,350,349,-0.005107813514769077,0.005107813514769077
466,485,484,-0.005052004940807819,0.005052004940807819
467,26,25,-0.004907638765871525,0.004907638765871525
468,216,215,0.004882753361016512,0.004882753361016512
469,230,229,0.004825360141694546,0.004825360141694546
470,356,355,-0.004811045713722706,0.004811045713722706
471,264,263,-0.004745908081531525,0.004745908081531525
472,430,429,0.004496720619499683,0.004496720619499683
473,107,106,-0.004363049753010273,0.004363049753010273
474,82,81,0.004359571263194084,0.004359571263194084
475,74,73,0.004260234069079161,0.004260234069079161
476,469,468,-0.004248467274010181,0.004248467274010181
477,51,50,0.00421876460313797,0.00421876460313797
478,490,489,-0.003923840820789337,0.003923840820789337
479,401,400,-0.003849467495456338,0.003849467495456338
480,172,171,0.003803137456998229,0.003803137456998229
481,442,441,-0.0037621634546667337,0.0037621634546667337
482,367,366,-0.0036813635379076004,0.0036813635379076004
483,341,340,-0.0036577910650521517,0.0036577910650521517
484,65,64,0.0034008335787802935,0.0034008335787802935
485,451,450,-0.0033520341385155916,0.0033520341385155916
486,475,474,0.0030286863911896944,0.0030286863911896944
487,275,274,-0.003004790050908923,0.003004790050908923
488,233,232,-0.002884642453864217,0.002884642453864217
489,437,436,-0.0026866307016462088,0.0026866307016462088
490,134,133,0.00249695242382586,0.00249695242382586
491,387,386,0.0023838100023567677,0.0023838100023567677
492,55,54,0.00238247262313962,0.00238247262313962
493,302,301,0.0021758233197033405,0.0021758233197033405
494,363,362,-0.0021367566660046577,0.0021367566660046577
495,395,394,-0.0020981275010854006,0.0020981275010854006
496,460,459,-0.0020051307510584593,0.0020051307510584593
497,445,444,-0.0018246955005452037,0.0018246955005452037
498,361,360,0.0018038996495306492,0.0018038996495306492
499,400,399,0.001687318435870111,0.001687318435870111
500,222,221,0.001613551750779152,0.001613551750779152
501,110,109,-0.0015045074978843331,0.0015045074978843331
502,502,501,0.0015031729126349092,0.0015031729126349092
503,326,325,-0.0014582537114620209,0.0014582537114620209
504,432,431,-0.001429460127837956,0.001429460127837956
505,358,357,0.001331742387264967,0.001331742387264967
506,457,456,-0.0012074802070856094,0.0012074802070856094
507,351,350,-0.0011704381322488189,0.0011704381322488189
508,42,41,0.0010239890543743968,0.0010239890543743968
509,458,457,0.0009672940941527486,0.0009672940941527486
510,433,432,0.0005958236870355904,0.0005958236870355904
511,493,492,0.00048279177281074226,0.00048279177281074226
512,462,461,-0.0003735164937097579,0.0003735164937097579
