tc_id,gamma,n_steps,max_track_error_km,mean_track_error_km,min_mslp_hpa,max_10m_wind,mean_delta_min_mslp_hpa,mean_delta_max_10m_wind,max_delta_max_10m_wind,min_delta_min_mslp_hpa
1,-1.0,20,2177.9140905548666,370.2745863826543,991.4324340820312,16.700754165649414,3.8849609375,-3.4278231382369997,0.017068862915039062,0.27105712890625
1,-0.5,20,226.22366962853926,70.9126845915711,991.1197509765625,17.54250717163086,2.2416046142578123,-1.1222428321838378,0.10047245025634766,0.14593505859375
1,-0.2,20,186.1361120619232,36.01514699687694,990.4818725585938,17.947364807128906,0.9724151611328125,-0.4523322105407715,0.0041942596435546875,0.0
1,0.0,20,0.0,0.0,989.7910766601562,18.393970489501953,0.0,0.0,0.0,0.0
1,0.2,20,49.45985730283004,4.369214715511556,989.3272094726562,18.61511993408203,-0.4480377197265625,0.17915821075439453,0.38294410705566406,-1.070068359375
1,0.5,20,82.89458589981072,16.285358108758103,988.5244750976562,19.181903839111328,-1.0570220947265625,0.43868746757507326,0.9175834655761719,-2.69970703125
1,1.0,20,70.78472648022235,25.157843270040555,986.4561767578125,19.928442001342773,-2.75323486328125,1.005341386795044,1.7810840606689453,-5.09881591796875
