center_lat,center_lon,min_mslp_hpa,max_10m_wind,mean_precip,max_precip,gamma,lead_hours,lead_label,forecast_valid_time,tc_id,component_n_pixels,initial_center_lat,initial_center_lon,initial_center_mslp_hpa,mask_file,mask_time,mask_time_diff_h,file,control_center_lat,control_center_lon,control_min_mslp_hpa,control_max_10m_wind,track_error_km,delta_min_mslp_hpa,delta_max_10m_wind
-20.5,108.75,988.66796875,16.720746994018555,0.017585333436727524,0.04179231822490692,0.5,30.0,1d 6h,2021-04-10 00:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_0.5.nc,-20.5,108.75,989.9398193359375,15.959644317626953,0.0,-1.2718505859375,0.7611026763916016
-21.25,109.0,988.5244750976562,17.441545486450195,0.01329620648175478,0.044080786406993866,0.5,36.0,1d 12h,2021-04-10 06:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_0.5.nc,-21.25,109.0,989.7910766601562,16.72730255126953,0.0,-1.2666015625,0.7142429351806641
-21.75,109.0,990.8866577148438,17.859249114990234,0.013918404467403889,0.043054986745119095,0.5,42.0,1d 18h,2021-04-10 12:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_0.5.nc,-22.0,109.25,992.2730712890625,16.941665649414062,37.92443700740108,-1.38641357421875,0.9175834655761719
-23.0,109.5,991.19189453125,18.36984634399414,0.011614141054451466,0.04046756401658058,0.5,48.0,2d,2021-04-10 18:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_0.5.nc,-23.0,109.5,992.99267578125,17.577484130859375,0.0,-1.80078125,0.7923622131347656
-24.25,110.25,991.0225219726562,18.636184692382812,0.012023466639220715,0.0445055216550827,0.5,54.0,2d 6h,2021-04-11 00:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_0.5.nc,-24.25,110.25,993.0554809570312,17.963802337646484,0.0,-2.032958984375,0.6723823547363281
-26.0,111.5,988.8557739257812,19.181903839111328,0.012516600079834461,0.04404571279883385,0.5,60.0,2d 12h,2021-04-11 06:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_0.5.nc,-26.0,111.25,991.5554809570312,18.393970489501953,24.985330702855936,-2.69970703125,0.787933349609375
-27.5,113.25,988.9854125976562,18.090322494506836,0.017619583755731583,0.03810669109225273,0.5,66.0,2d 18h,2021-04-11 12:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_0.5.nc,-27.5,113.25,991.5549926757812,17.248201370239258,0.0,-2.569580078125,0.8421211242675781
-29.25,115.5,990.5878295898438,17.707204818725586,0.019297203049063683,0.0360165536403656,0.5,72.0,3d,2021-04-11 18:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_0.5.nc,-29.25,115.5,992.9696655273438,16.822357177734375,0.0,-2.3818359375,0.8848476409912109
-31.0,117.75,995.405029296875,12.149438858032227,0.012318898923695087,0.023281875997781754,0.5,78.0,3d 6h,2021-04-12 00:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_0.5.nc,-30.75,118.0,997.0606079101562,11.536978721618652,36.63380420253494,-1.65557861328125,0.6124601364135742
-31.75,120.75,998.3174438476562,11.991365432739258,0.004204940982162952,0.01079609151929617,0.5,84.0,3d 12h,2021-04-12 06:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_0.5.nc,-31.5,121.0,998.433349609375,12.067351341247559,36.51113868200832,-0.11590576171875,-0.07598590850830078
-33.0,123.5,1002.0352172851562,12.86042594909668,0.0010346431517973542,0.005076833069324493,0.5,90.0,3d 18h,2021-04-12 12:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_0.5.nc,-32.75,123.75,1002.814453125,12.728774070739746,36.30216959236005,-0.77923583984375,0.1316518783569336
-34.0,126.5,1002.42333984375,14.028820991516113,0.0004928644630126655,0.0009059298899956048,0.5,96.0,4d,2021-04-12 18:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_0.5.nc,-34.0,126.5,1002.6175537109375,13.767044067382812,0.0,-0.1942138671875,0.2617769241333008
-35.75,129.0,1005.3455200195312,14.24662971496582,0.0004968754365108907,0.0006526430952362716,0.5,102.0,4d 6h,2021-04-13 00:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_0.5.nc,-35.75,129.0,1005.5797119140625,13.992337226867676,0.0,-0.23419189453125,0.25429248809814453
-37.5,131.5,1002.8644409179688,16.572954177856445,0.0003714617632795125,0.0005999521818011999,0.5,108.0,4d 12h,2021-04-13 06:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_0.5.nc,-37.75,131.25,1002.8980712890625,16.61739158630371,35.461614517642616,-0.03363037109375,-0.044437408447265625
-40.0,132.75,1000.4649047851562,17.921968460083008,0.0005685211508534849,0.0009372963104397058,0.5,114.0,4d 18h,2021-04-13 12:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_0.5.nc,-40.25,132.5,1000.7333374023438,17.751970291137695,34.99408157054838,-0.2684326171875,0.1699981689453125
-42.25,134.5,996.1327514648438,18.059730529785156,0.0007488584378734231,0.0010277323890477419,0.5,120.0,5d,2021-04-13 18:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_0.5.nc,-42.75,133.75,996.2997436523438,17.688701629638672,82.89458589981072,-0.1669921875,0.3710289001464844
-19.0,110.25,992.23828125,16.736398696899414,0.018290318548679352,0.0560242161154747,1.0,6.0,6h,2021-04-09 00:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_1.0.nc,-19.0,110.25,992.5509643554688,16.55045509338379,0.0,-0.31268310546875,0.185943603515625
-19.5,109.75,989.97314453125,16.936870574951172,0.015190589241683483,0.028407182544469833,1.0,12.0,12h,2021-04-09 06:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_1.0.nc,-19.5,109.75,990.7653198242188,16.677932739257812,0.0,-0.79217529296875,0.2589378356933594
-19.75,109.25,989.5321044921875,16.962003707885742,0.017426488921046257,0.032523974776268005,1.0,18.0,18h,2021-04-09 12:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_1.0.nc,-19.75,109.5,990.9706420898438,16.453237533569336,26.16349712406126,-1.43853759765625,0.5087661743164062
-20.0,109.0,988.3959350585938,17.412567138671875,0.018050026148557663,0.035650018602609634,1.0,24.0,1d,2021-04-09 18:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_1.0.nc,-20.0,109.0,990.324462890625,16.794330596923828,0.0,-1.92852783203125,0.6182365417480469
-20.5,108.75,987.4327392578125,17.25115203857422,0.018880261108279228,0.04584198817610741,1.0,30.0,1d 6h,2021-04-10 00:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_1.0.nc,-20.5,108.75,989.9398193359375,15.959644317626953,0.0,-2.507080078125,1.2915077209472656
-21.25,109.0,987.2631225585938,18.12390899658203,0.014142336323857307,0.04813478887081146,1.0,36.0,1d 12h,2021-04-10 06:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_1.0.nc,-21.25,109.0,989.7910766601562,16.72730255126953,0.0,-2.5279541015625,1.3966064453125
-21.75,109.0,989.2359619140625,18.65050506591797,0.01537881139665842,0.04870076850056648,1.0,42.0,1d 18h,2021-04-10 12:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_1.0.nc,-22.0,109.25,992.2730712890625,16.941665649414062,37.92443700740108,-3.037109375,1.7088394165039062
-23.0,109.5,989.3117065429688,19.212234497070312,0.012994564138352871,0.04773914813995361,1.0,48.0,2d,2021-04-10 18:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_1.0.nc,-23.0,109.5,992.99267578125,17.577484130859375,0.0,-3.68096923828125,1.6347503662109375
-24.25,110.25,989.1060180664062,19.30813980102539,0.013834068551659584,0.05263734236359596,1.0,54.0,2d 6h,2021-04-11 00:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_1.0.nc,-24.25,110.25,993.0554809570312,17.963802337646484,0.0,-3.949462890625,1.3443374633789062
-26.0,111.5,986.498046875,19.928442001342773,0.0142797427251935,0.04769356921315193,1.0,60.0,2d 12h,2021-04-11 06:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_1.0.nc,-26.0,111.25,991.5554809570312,18.393970489501953,24.985330702855936,-5.05743408203125,1.5344715118408203
-27.75,113.5,986.4561767578125,19.029285430908203,0.018002662807703018,0.03907891735434532,1.0,66.0,2d 18h,2021-04-11 12:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_1.0.nc,-27.5,113.25,991.5549926757812,17.248201370239258,37.14014424130842,-5.09881591796875,1.7810840606689453
-29.5,115.75,988.8782958984375,17.886606216430664,0.0202504713088274,0.03701702132821083,1.0,72.0,3d,2021-04-11 18:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_1.0.nc,-29.25,115.5,992.9696655273438,16.822357177734375,36.87273049118115,-4.09136962890625,1.064249038696289
-31.0,118.25,993.955810546875,12.541725158691406,0.013274410739541054,0.021718591451644897,1.0,78.0,3d 6h,2021-04-12 00:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_1.0.nc,-30.75,118.0,997.0606079101562,11.536978721618652,36.63380420253494,-3.10479736328125,1.004746437072754
-31.75,121.25,996.0206909179688,12.213034629821777,0.00460601132363081,0.0110884178429842,1.0,84.0,3d 12h,2021-04-12 06:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_1.0.nc,-31.5,121.0,998.433349609375,12.067351341247559,36.51113868200832,-2.41265869140625,0.14568328857421875
-33.0,124.0,1000.6598510742188,13.714317321777344,0.0012599177425727248,0.006797493435442448,1.0,90.0,3d 18h,2021-04-12 12:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_1.0.nc,-32.75,123.75,1002.814453125,12.728774070739746,36.30216959236005,-2.15460205078125,0.9855432510375977
-34.0,127.0,1001.2100830078125,14.399662017822266,0.0005648710066452622,0.0013323246967047453,1.0,96.0,4d,2021-04-12 18:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_1.0.nc,-34.0,126.5,1002.6175537109375,13.767044067382812,46.092340299030845,-1.407470703125,0.6326179504394531
-35.75,129.5,1003.9500122070312,14.558191299438477,0.0005355688626877964,0.0008436313946731389,1.0,102.0,4d 6h,2021-04-13 00:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_1.0.nc,-35.75,129.0,1005.5797119140625,13.992337226867676,45.121405823001,-1.62969970703125,0.5658540725708008
-38.25,130.75,1000.200439453125,17.993000030517578,0.0004808529047295451,0.000823176116682589,1.0,108.0,4d 12h,2021-04-13 06:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_1.0.nc,-37.75,131.25,1002.8980712890625,16.61739158630371,70.78472648022235,-2.6976318359375,1.3756084442138672
-40.5,132.5,996.8264770507812,18.8660888671875,0.0007643430144526064,0.0013632200425490737,1.0,114.0,4d 18h,2021-04-13 12:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_1.0.nc,-40.25,132.5,1000.7333374023438,17.751970291137695,27.798731661139367,-3.9068603515625,1.1141185760498047
-42.75,134.25,992.9708862304688,18.643627166748047,0.0008931912598200142,0.0017144709127023816,1.0,120.0,5d,2021-04-13 18:00:00,1,631,-19.0,110.25,992.5509643554688,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-04-09T00:00:00.000000000.nc,2021-04-09 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-04-08T18/data/gamma_1.0.nc,-42.75,133.75,996.2997436523438,17.688701629638672,40.826409093706374,-3.328857421875,0.954925537109375
